47 51 51 56 49 49 47 47 49 49 49 44 49 49 52 47 51 51 56 49 49 51 52 47 47 47 44 49 49 52 47 51
49 51 44 56 54 51 47 47 47 51 59 59 54 47 49 49 51 44 51 47 47 44 49 47 47 54 56 54 47 49 49 51
40 40 42 40 40 42 42 45 45 45 42 42 42 42 42 42 42 40 42 42 44 44 45 45 47 49 49 49 49 47 47 47
0 0 0 49 46 54 61 61 58 56 59 61 59 56 54 54 56 56 49 46 54 61 61 58 56 59 61 54 61 53 56 54
46 46 46 47 47 47 47 49 49 56 54 56 61 54 58 56 59 56 61 58 63 59 56 54 51 53 49 42 42 46 46 46
49 51 49 49 53 54 49 44 44 58 54 56 54 54 49 47 42 59 56 49 58 56 54 54 59 49 53 58 49 49 54 46
0 0 0 54 54 49 49 54 49 49 49 54 56 58 54 56 51 51 54 54 49 49 54 49 49 49 54 58 61 59 59 54
60 61 58 58 56 56 56 56 56 56 60 61 58 56 54 58 56 58 60 56 58 56 53 51 49 51 49 56 56 56 60 61
0 0 0 59 58 56 56 56 52 52 52 51 59 51 47 49 49 49 59 58 56 56 56 52 52 52 51 47 49 46 49 47
51 56 58 54 56 56 56 53 49 53 54 47 58 54 49 51 54 51 48 49 51 61 61 61 56 44 46 51 48 51 51 53
50 54 54 42 50 59 57 54 50 52 49 47 49 54 52 49 50 54 42 50 59 57 54 50 52 49 47 49 50 50 50 61
0 0 0 42 42 47 51 51 49 51 52 49 49 54 54 51 47 47 51 51 47 44 42 42 42 47 51 51 49 51 52 49
49 49 47 49 51 49 49 54 54 56 59 54 54 51 51 47 51 49 51 47 44 44 42 44 47 44 44 54 54 56 59 54
49 54 45 49 54 46 49 54 49 54 54 54 50 50 47 47 46 49 45 49 47 47 50 50 49 49 49 50 50 50 47 49
46 46 46 46 46 46 46 46 44 44 44 44 44 52 52 52 48 48 51 49 48 49 49 49 49 49 44 44 47 46 45 46
54 47 47 47 47 47 47 47 47 47 52 54 56 47 47 47 47 52 56 56 54 51 47 47 47 47 47 47 47 47 52 54
54 49 49 46 46 42 42 42 46 44 42 44 46 44 53 54 49 49 46 46 42 42 44 47 46 44 42 42 42 42 54 49
0 0 0 54 54 54 54 56 51 52 59 56 54 0 54 54 54 56 57 54 58 58 58 52 52 52 52 58 52 52 52 52
54 54 61 58 58 54 54 54 53 53 53 54 51 47 47 49 49 49 51 53 54 56 58 59 59 56 56 61 61 61 61 58
0 0 0 49 46 49 54 53 51 51 51 44 46 47 53 51 49 49 49 46 49 54 56 51 51 54 53 51 51 53 54 54
47 47 47 47 51 49 49 49 52 54 51 52 49 51 49 47 47 47 47 51 49 49 49 52 52 51 51 49 47 47 47 47
49 61 61 53 49 56 49 53 49 61 49 51 49 53 48 46 61 61 53 49 56 49 53 49 60 61 53 49 51 49 49 51
37 42 44 42 49 54 54 54 53 51 51 53 54 49 46 46 51 49 53 53 54 49 49 46 46 47 46 44 42 42 46 54
47 44 44 49 49 49 49 49 49 47 49 50 50 51 47 49 47 47 51 47 49 47 47 46 44 46 44 44 44 46 43 44
54 59 58 59 56 56 56 54 56 59 47 47 51 49 49 44 42 47 49 49 54 49 49 54 47 47 47 51 52 54 54 59
0 0 0 56 56 61 61 61 61 58 56 53 53 56 56 61 61 61 61 56 58 58 58 58 60 61 61 61 61 58 56 53
54 54 54 51 49 56 56 56 52 51 54 54 54 51 49 47 51 52 49 47 54 54 54 51 49 56 56 56 52 51 56 47
61 61 59 61 54 63 64 61 63 56 61 63 54 56 54 47 47 63 59 61 61 63 59 61 56 61 63 56 59 63 61 61
45 45 45 45 45 50 50 50 52 52 50 50 45 45 45 42 43 45 47 47 45 45 45 45 45 50 50 50 52 52 50 50
54 49 49 51 54 54 47 47 51 54 54 52 54 47 47 47 51 59 51 59 59 51 59 49 49 49 51 59 51 59 59 51
54 52 52 52 52 52 51 51 47 51 51 52 49 47 46 46 47 47 47 51 49 47 51 54 54 54 52 51 49 51 49 47
52 56 56 56 56 54 54 54 56 54 52 51 49 51 51 52 56 56 56 56 54 58 59 51 49 49 47 47 59 58 58 56
56 52 52 54 54 51 51 51 52 46 49 54 51 51 56 56 52 52 54 54 51 51 56 54 51 49 47 47 47 56 56 52
51 56 49 49 47 47 49 49 49 49 44 49 51 52 54 52 51 44 44 49 51 51 54 52 49 44 49 51 52 54 52 51
51 52 54 56 56 54 54 56 59 59 58 56 54 51 51 54 52 51 49 49 47 47 42 46 46 44 47 49 46 46 42 47
59 61 58 59 63 63 59 59 61 59 58 58 56 56 58 59 61 58 59 63 63 59 59 61 58 59 54 54 54 54 56 58
0 0 43 43 43 44 47 49 44 44 47 49 44 47 47 49 52 54 56 56 56 56 56 55 55 54 52 49 54 54 52 49
58 56 59 61 61 61 63 59 56 58 58 54 49 47 51 54 53 49 49 56 56 53 53 49 53 49 53 49 47 51 51 54
51 56 49 49 47 47 49 49 49 49 44 49 51 52 54 52 51 44 44 49 51 51 54 52 49 44 49 51 52 54 52 51
52 52 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 47 49 51 52 52 54 54 54 54 54 54 52 51 49 49
61 58 61 63 61 61 59 59 58 58 56 56 56 58 59 59 58 56 54 51 54 49 49 49 49 51 54 56 58 54 54 54
42 44 47 47 47 49 51 47 51 52 54 42 44 46 47 47 47 54 54 54 54 42 42 42 42 52 52 51 52 42 42 44
0 0 0 61 60 56 60 61 61 58 56 56 54 54 56 53 53 53 61 60 56 60 61 61 58 56 56 54 54 56 53 49
0 0 0 52 52 56 47 49 46 47 47 45 47 44 47 54 51 49 52 52 56 47 49 46 47 47 57 54 52 54 52 52
54 53 51 49 46 46 49 49 51 46 49 54 54 56 58 58 54 54 56 56 49 58 58 58 56 54 54 54 54 51 51 53
54 47 47 49 49 47 47 56 56 47 47 49 51 52 52 54 47 47 49 49 47 47 56 56 47 47 49 51 52 54 56 54
44 54 51 44 49 53 54 49 46 44 44 54 51 44 44 44 49 42 46 44 44 54 51 44 49 53 54 46 49 54 54 53
59 47 49 51 51 54 54 54 47 51 52 59 56 51 49 49 47 49 51 51 54 54 51 59 56 54 51 49 51 59 59 54
52 51 51 50 51 49 51 51 49 47 47 47 47 47 43 40 39 39 42 51 51 51 51 49 47 47 47 47 47 49 51 52
0 0 46 47 47 49 51 49 46 46 49 54 58 54 54 47 49 47 46 46 44 44 44 46 46 47 49 53 51 51 49 51
54 54 51 52 54 54 54 56 51 52 52 49 47 46 47 47 49 51 47 52 52 52 51 52 54 54 54 56 51 52 52 49
0 0 0 49 52 57 52 54 57 52 45 47 47 59 57 52 52 52 49 52 57 52 54 57 52 45 49 50 54 56 57 57
53 48 44 51 51 51 51 53 56 54 56 53 61 58 56 53 46 44 49 49 49 49 49 49 49 54 58 58 56 56 49 49
54 54 51 51 51 54 56 56 54 47 49 54 49 47 44 47 47 47 47 47 54 56 56 54 47 49 54 49 47 44 47 47
51 49 46 48 48 47 47 56 55 55 58 58 56 53 49 49 56 56 54 54 54 54 54 58 58 54 54 49 49 49 51 49
52 52 52 51 52 52 58 56 52 52 52 56 52 51 49 49 47 47 47 51 52 54 54 51 51 51 54 54 51 51 51 54
0 0 46 47 47 49 49 49 49 51 49 48 49 54 54 51 51 51 51 53 51 50 51 56 56 53 53 53 53 51 49 59
47 47 54 56 56 54 47 49 54 49 47 44 47 47 47 47 47 54 56 56 54 47 49 54 49 47 44 47 47 56 56 51
51 54 59 59 59 59 54 56 52 59 59 59 59 58 54 54 52 51 49 47 47 49 51 54 51 51 49 49 51 47 47 49
0 0 0 47 49 51 54 52 49 47 51 54 56 59 56 54 56 54 49 47 51 49 49 47 49 51 54 52 49 47 51 54
49 47 44 44 52 52 51 47 49 49 49 47 47 42 42 42 44 47 51 49 49 47 47 47 49 49 47 47 44 44 42 42
58 61 61 63 56 54 47 58 59 59 61 59 56 56 63 59 61 61 59 58 59 56 51 52 56 58 54 47 47 59 58 61
0 0 0 49 49 53 54 56 61 60 58 56 53 51 53 54 51 51 49 49 53 54 56 61 60 58 54 53 53 51 49 49
47 49 51 49 44 44 47 51 49 47 49 51 49 47 47 47 49 53 54 53 51 53 49 51 47 47 49 53 54 53 51 49
49 56 56 56 56 54 53 49 51 53 53 54 49 51 53 53 54 54 53 54 54 56 56 56 56 56 56 58 56 54 54 54
0 47 49 50 50 51 47 49 47 47 51 47 49 47 47 46 44 46 44 44 44 46 43 44 44 51 49 51 49 49 51 49
58 58 54 56 58 59 56 58 58 56 54 53 49 49 58 59 58 54 56 58 59 59 59 58 56 53 54 54 54 58 58 58
50 50 50 50 54 52 50 49 47 47 47 42 50 54 52 50 47 45 54 54 47 47 47 47 47 54 52 50 50 50 49 49
54 54 47 54 54 56 56 51 47 49 49 54 56 56 54 54 59 58 56 58 56 53 54 54 42 42 47 49 49 51 51 54
54 54 54 53 49 47 44 44 42 42 42 46 47 49 51 49 47 47 46 49 54 54 54 44 46 47 46 46 44 46 47 48
54 54 54 54 47 54 54 54 54 49 49 45 46 49 47 54 54 54 54 51 49 51 52 52 54 54 54 46 44 42 43 44
52 52 54 59 59 58 56 49 49 47 47 47 51 52 56 58 59 59 59 58 59 61 59 61 58 59 59 58 56 56 56 56
56 56 56 54 54 54 54 54 54 56 54 52 52 51 51 54 54 54 59 59 61 61 61 63 63 61 59 59 59 59 59 59
60 61 61 58 56 56 54 54 56 53 53 53 61 60 56 60 61 61 58 56 56 54 54 56 53 49 49 53 53 49 53 53
42 52 54 54 54 53 54 54 54 42 42 52 54 52 47 47 53 54 54 52 52 58 61 52 59 63 59 59 59 59 54 47
46 46 58 58 61 59 54 58 53 56 56 54 58 61 63 58 58 61 61 58 58 61 59 52 56 61 56 52 61 63 58 58
51 47 47 54 51 49 46 49 47 51 47 42 42 47 49 51 51 52 56 52 51 47 47 54 51 49 49 49 56 52 51 42
54 59 54 47 51 59 58 61 59 58 56 52 49 44 44 56 54 52 46 49 58 58 56 56 54 54 56 52 52 53 56 59
53 54 49 49 49 47 47 51 49 53 54 58 54 53 51 53 54 42 42 53 54 56 49 56 54 56 58 54 58 56 58 59
44 44 43 42 42 42 42 41 40 40 51 53 55 51 51 56 51 47 46 46 44 44 43 42 42 42 42 41 40 40 51 49
56 56 58 58 58 56 56 58 49 46 44 47 47 51 51 56 56 52 49 46 49 47 46 44 44 46 49 51 51 53 56 56
46 54 58 56 53 51 54 49 54 46 51 47 44 44 42 46 54 58 56 53 51 54 49 54 46 51 51 54 54 42 46 54
54 56 56 53 54 54 49 51 56 56 54 56 58 56 56 54 56 56 51 49 54 56 56 53 54 49 49 53 51 49 49 47
54 54 59 58 56 54 54 59 58 56 54 54 52 51 49 49 49 58 56 54 54 54 58 56 54 54 54 54 54 49 49 52
51 52 51 52 54 51 49 49 47 49 49 51 49 49 52 51 49 51 49 51 51 52 51 52 54 51 49 58 54 52 49 47
60 61 49 49 51 49 44 49 49 51 49 49 53 54 58 60 56 56 49 53 51 49 61 49 61 61 49 51 53 51 49 44
47 45 45 49 49 49 52 52 54 49 45 47 47 52 47 44 45 45 45 49 50 52 52 45 49 52 52 52 45 49 52 52
44 46 46 47 47 47 47 47 54 52 51 49 49 51 49 47 47 47 44 42 44 46 46 47 47 47 47 47 42 42 44 46
53 54 46 49 54 46 44 58 59 58 58 59 59 56 61 53 54 51 49 58 58 59 59 56 61 53 54 49 46 42 42 46
0 0 0 54 56 56 53 56 53 51 49 49 42 49 42 47 47 51 47 51 49 46 49 49 54 56 53 56 53 51 49 49
51 54 51 54 52 54 59 54 47 49 51 49 51 49 52 51 54 51 54 52 54 59 54 47 49 52 52 49 47 47 51 54
49 54 54 53 56 52 56 59 61 59 56 58 56 58 56 53 49 53 54 46 42 44 44 54 51 44 44 44 49 42 46 44
53 58 53 49 51 49 56 56 61 56 58 53 49 49 53 53 56 58 61 56 58 53 49 58 53 51 51 56 61 56 58 53
53 56 56 63 61 61 60 60 61 61 58 59 59 61 61 58 54 54 49 49 54 58 58 61 59 59 58 58 59 59 56 58
49 56 56 44 56 53 53 49 53 54 53 54 54 51 54 56 51 51 48 48 46 46 44 56 53 51 51 49 48 44 49 56
54 56 56 54 54 52 52 51 51 51 49 49 47 49 42 42 59 59 54 54 52 56 54 54 61 63 59 61 59 59 59 56
49 48 49 54 58 58 58 59 58 56 54 54 53 51 49 58 57 58 53 54 49 48 49 54 58 58 58 56 49 51 53 53
54 58 58 58 54 53 51 51 49 49 49 54 56 58 58 56 58 56 54 49 49 61 61 63 61 59 58 58 56 56 56 54
49 56 58 58 54 51 53 56 54 54 54 49 47 47 46 42 54 54 54 53 49 56 58 58 54 51 56 54 53 49 49 49
0 0 0 50 50 50 50 52 52 57 57 54 54 50 50 50 45 47 50 50 50 50 52 52 57 57 59 57 54 52 50 50
60 58 58 58 56 58 56 56 61 61 61 56 56 53 53 58 58 53 53 53 58 56 56 59 60 60 60 60 58 58 58 61
47 47 49 47 52 54 54 54 47 51 52 49 47 47 44 44 47 49 47 52 54 54 54 47 51 52 49 47 44 47 47 54
44 47 49 51 51 49 47 47 56 51 54 49 47 56 51 49 54 54 56 51 54 49 47 51 51 49 47 47 56 51 54 49
46 56 56 44 51 56 56 59 56 53 51 51 53 54 42 41 56 56 44 44 56 56 59 54 53 56 54 54 54 54 56 56
49 47 59 56 56 59 52 49 51 54 54 58 54 51 56 58 56 51 49 51 49 49 52 54 47 49 51 49 51 51 49 49
44 45 47 45 44 44 42 47 51 54 54 52 54 52 51 51 52 51 52 54 54 56 57 56 54 54 52 47 52 54 54 56
52 52 52 58 56 52 49 49 56 54 51 51 51 54 54 53 54 54 56 54 51 51 51 42 42 47 51 51 56 54 52 52
52 45 45 45 52 54 53 54 54 58 54 51 50 50 49 59 58 56 56 56 56 54 51 49 53 54 53 54 54 49 54 49
52 52 56 56 54 52 52 52 52 51 47 47 45 45 44 45 45 47 45 47 49 49 52 52 52 51 51 52 52 52 52 52
52 54 49 52 45 62 61 59 55 54 50 52 50 50 50 59 59 59 47 59 62 59 57 54 52 52 49 52 47 49 52 54
50 49 52 53 53 53 54 42 42 46 46 47 50 47 47 47 45 55 49 52 52 49 52 54 50 50 47 50 49 47 47 45
56 49 49 49 58 54 53 51 51 60 58 51 51 51 60 56 54 49 49 58 56 49 49 49 58 54 53 53 56 58 58 61
49 47 49 53 54 56 58 54 59 58 49 58 54 51 49 49 53 53 58 56 49 47 49 53 54 56 58 51 54 53 49 53
54 54 54 56 58 56 56 58 59 61 49 49 52 52 51 47 49 49 51 49 54 58 54 53 54 54 54 58 59 61 49 49
47 51 52 56 56 54 49 46 47 47 46 47 52 51 51 54 49 51 46 49 47 47 49 47 54 52 49 47 47 46 42 51
44 47 47 46 44 42 41 41 42 42 42 49 49 54 49 46 49 49 51 47 44 47 47 46 49 54 54 56 59 56 54 49
49 47 47 46 42 46 42 46 49 51 49 47 54 56 54 51 49 46 49 51 49 47 47 51 52 51 52 56 56 54 49 46
51 51 52 52 52 49 51 49 49 49 47 51 49 46 49 51 51 49 46 49 51 51 52 52 52 49 51 49 52 52 49 51
47 54 53 56 54 51 51 54 51 49 49 47 49 51 47 51 54 53 56 54 51 51 54 51 51 52 51 49 47 47 47 54
53 49 53 53 53 56 54 49 47 46 49 54 53 53 49 53 51 59 59 56 53 49 53 53 54 54 54 61 61 58 54 51
0 0 0 49 49 54 54 53 56 53 54 49 0 49 49 49 46 47 44 42 42 46 47 51 53 54 54 53 56 53 54 49
0 0 0 46 47 54 54 58 53 54 54 54 58 53 54 54 54 58 53 54 58 54 53 46 47 54 54 58 53 54 54 54
42 47 46 44 44 42 47 51 52 52 54 56 54 51 51 47 52 49 46 46 47 47 42 49 49 49 42 51 51 51 42 52
51 49 49 42 46 46 47 46 44 42 42 44 44 44 44 44 42 42 46 46 46 49 49 46 49 49 54 53 51 49 49 51
54 52 59 59 56 52 56 59 56 58 54 59 56 56 61 58 59 56 56 58 54 53 56 56 54 54 54 61 59 58 56 54
46 47 47 47 52 52 52 52 52 51 51 51 51 51 50 50 54 53 53 53 51 52 51 51 52 49 52 52 49 51 47 42
51 51 51 47 51 51 51 42 42 42 42 42 52 42 51 51 51 51 47 51 51 51 44 49 51 53 49 42 42 51 51 51
61 56 56 53 56 56 56 54 54 49 49 53 49 53 53 54 54 54 54 49 53 49 53 47 51 48 53 49 53 53 54 54
51 58 56 59 59 59 56 54 58 58 58 54 53 49 46 44 42 42 49 49 49 46 46 46 48 49 58 58 58 56 56 49
58 58 58 58 58 56 54 56 58 56 56 56 58 58 56 56 56 56 56 56 54 51 54 56 57 57 58 58 58 54 54 49
58 58 58 56 53 54 51 51 49 49 49 56 56 53 53 56 56 53 54 56 56 56 56 53 53 56 56 53 51 51 51 51
0 0 54 47 47 47 49 51 51 51 52 54 59 59 59 59 59 59 59 59 59 61 59 59 59 56 54 54 54 54 52 51
55 55 52 54 55 52 54 51 52 52 54 54 51 51 52 54 54 56 54 52 52 52 49 54 54 56 58 59 51 51 57 57
51 53 53 49 53 53 51 44 44 49 49 58 56 49 60 58 56 49 53 56 56 51 49 56 48 48 49 56 56 61 61 61
51 51 53 51 54 49 49 51 51 59 51 49 51 47 47 47 53 54 58 58 58 58 58 53 54 54 53 54 58 58 58 59
0 0 0 42 46 54 49 51 49 54 49 53 54 59 58 58 53 51 42 46 54 49 51 49 51 54 59 58 54 53 54 54
56 54 59 61 63 61 61 59 61 63 63 63 59 63 61 59 59 59 59 56 56 54 49 54 51 47 47 59 61 63 63 63
51 54 56 58 59 61 61 58 59 51 56 58 49 46 49 51 54 56 58 59 61 61 58 59 51 53 54 54 54 46 46 46
0 52 52 49 49 45 45 42 42 38 39 40 40 42 44 45 52 52 49 49 45 45 42 42 38 39 40 40 42 44 45 52
49 59 58 49 53 56 53 53 54 53 56 53 53 54 53 56 53 53 56 49 49 61 59 49 54 58 54 54 56 54 58 54
51 51 53 53 56 60 56 54 53 53 53 49 51 54 51 49 49 51 56 51 49 49 51 49 53 54 58 59 58 58 58 58
0 0 0 46 49 54 49 51 51 54 47 49 49 58 56 51 51 49 46 49 54 49 51 51 54 58 58 56 58 56 51 51
45 45 45 46 47 51 52 52 52 52 52 0 0 46 47 52 44 44 47 44 45 45 45 46 47 51 52 52 54 51 52 52
59 58 56 61 61 61 58 56 54 54 54 54 54 56 58 58 58 54 51 51 51 54 51 49 49 49 49 49 53 54 54 54
51 47 47 47 49 49 49 49 49 54 51 47 47 47 52 49 46 46 46 47 51 49 46 46 47 47 47 54 54 54 51 47
58 59 59 56 56 59 61 58 59 61 58 61 61 58 63 58 54 54 54 54 58 59 59 56 54 58 54 58 59 61 58 61
49 49 49 51 46 44 46 46 49 49 49 49 49 61 56 56 56 56 56 51 49 56 60 61 58 56 53 53 58 60 58 56
49 49 56 58 60 61 56 58 61 61 53 56 53 49 49 54 49 54 58 58 56 56 56 58 60 61 56 58 61 61 58 56
56 56 54 53 49 49 49 49 53 53 51 51 51 58 54 53 53 54 53 58 59 63 61 60 56 56 56 59 63 58 59 59
49 51 51 49 46 44 42 42 54 54 54 53 54 56 54 51 47 47 47 43 47 49 49 51 51 51 54 54 56 56 58 56
58 63 58 61 58 56 54 53 49 51 53 53 53 51 51 51 54 56 58 61 59 56 58 51 51 51 61 54 54 58 58 63
0 0 48 49 49 51 56 53 56 56 51 53 53 48 49 51 56 53 48 51 51 51 51 49 50 51 56 53 56 56 51 53
51 54 58 59 56 51 49 51 49 51 49 54 56 58 56 51 54 58 59 56 51 47 49 47 51 47 54 52 56 51 51 49
51 49 47 47 47 47 49 51 51 53 52 51 49 49 51 54 53 49 49 54 54 54 54 54 54 42 44 47 47 51 47 49
0 0 50 54 50 42 50 54 45 42 43 45 50 52 50 47 47 47 61 49 61 61 59 59 59 59 56 57 54 55 54 54
61 56 54 51 59 54 56 59 59 56 61 56 54 51 49 49 47 51 56 56 61 56 54 51 59 54 56 56 56 56 61 56
58 59 58 56 56 54 54 54 54 50 49 57 56 57 49 57 56 49 57 49 59 49 61 49 62 49 57 56 57 49 57 57
0 0 0 54 56 49 49 58 56 58 51 51 59 61 59 49 49 58 56 58 51 54 54 54 56 49 49 58 56 58 51 51
56 56 54 54 54 51 51 49 51 52 54 54 56 54 54 56 58 59 59 59 56 56 54 54 54 51 51 49 51 52 49 49
53 54 56 56 53 49 49 49 53 49 53 54 49 46 46 44 44 49 53 49 53 54 56 56 53 49 49 49 49 53 51 51
49 44 47 49 49 52 49 51 51 51 51 48 52 51 48 49 56 54 52 59 57 54 56 56 56 56 55 61 60 60 56 56
44 51 49 47 44 44 51 51 51 51 51 47 47 47 47 47 47 47 46 45 45 44 47 47 47 47 49 47 47 49 49 51
0 0 0 49 47 46 42 42 46 47 42 49 54 54 56 56 49 51 49 46 51 44 44 49 47 46 42 42 46 47 42 49
49 54 54 42 46 49 49 46 46 46 47 51 53 51 49 51 46 47 54 54 49 51 52 51 49 51 46 47 52 49 47 51
58 56 56 56 56 52 51 51 51 58 58 56 56 56 59 59 58 58 58 58 59 58 55 58 56 56 56 51 51 56 51 51
54 52 52 52 51 51 49 46 51 46 46 49 49 52 59 46 49 49 49 52 56 56 56 54 51 47 54 49 49 46 46 49
46 47 47 47 50 45 47 45 40 40 44 45 45 45 49 43 45 47 42 42 46 47 47 47 50 45 47 59 55 54 50 52
0 39 40 41 41 42 51 51 50 51 51 47 42 43 43 44 51 51 50 51 51 51 44 45 45 46 51 51 49 51 51 49
49 52 54 56 54 56 58 58 59 59 59 54 54 47 51 51 54 51 47 51 51 54 51 47 51 56 56 51 54 52 52 52
54 52 49 52 52 56 51 54 54 51 45 45 42 42 44 44 44 44 49 49 52 47 51 51 56 49 49 51 52 47 47 47
0 0 0 49 56 56 58 56 56 53 53 51 53 51 49 51 51 51 49 56 56 58 56 56 53 53 51 53 51 49 49 49
58 56 58 56 56 53 56 56 56 61 58 56 54 51 51 56 56 56 56 61 58 56 56 60 61 58 56 53 49 48 56 54
0 0 0 42 42 47 47 47 49 49 52 51 49 47 47 51 51 54 54 54 59 59 58 59 59 56 56 54 54 54 51 52
51 51 51 51 51 47 49 47 47 51 47 49 47 47 51 49 47 44 44 44 44 44 44 44 44 43 44 47 47 47 49 49
51 52 52 49 42 47 47 47 49 47 49 51 54 53 51 51 52 52 49 42 47 47 47 49 47 47 47 59 58 54 54 56
0 0 0 54 56 58 54 58 58 54 58 54 53 53 49 58 54 59 56 54 49 53 54 58 59 58 54 58 58 54 58 54
0 0 0 42 46 42 49 47 51 51 42 49 47 51 51 42 51 49 52 52 51 47 46 44 46 42 49 47 51 51 42 49
0 0 0 37 37 42 42 44 44 44 44 39 37 42 44 46 46 47 47 47 49 49 49 46 49 51 54 49 54 54 46 47
42 42 63 59 61 54 56 59 59 56 61 58 56 53 54 54 56 56 52 54 54 52 52 51 51 52 56 51 47 49 42 44
49 49 52 52 52 45 45 50 54 57 54 54 52 52 52 45 45 50 47 40 50 50 49 45 40 49 49 47 42 44 40 40
0 0 46 47 47 49 49 49 51 51 49 47 46 47 47 49 49 58 58 58 58 58 56 56 56 54 54 54 54 54 51 51
46 47 48 51 49 52 54 56 52 52 49 51 49 47 44 46 47 48 49 49 49 47 49 49 49 49 51 49 47 44 46 47
46 46 51 50 51 51 56 59 58 58 59 58 54 53 54 54 54 51 50 51 51 56 59 58 58 59 58 54 53 51 46 46
49 59 59 51 54 59 56 54 51 56 56 56 54 59 56 56 59 59 51 54 59 56 54 51 52 54 56 54 59 49 49 51
0 0 0 52 54 56 52 52 54 56 56 52 51 47 47 52 54 52 56 54 52 59 59 59 57 56 52 52 54 56 56 52
37 40 42 51 54 51 51 51 51 49 47 47 56 56 56 54 54 54 54 51 47 49 42 42 44 52 54 52 49 49 49 51
58 46 49 49 49 49 47 51 51 51 51 53 53 51 53 53 56 54 54 49 47 46 49 49 49 49 47 51 51 51 51 53
49 63 61 58 54 58 61 59 56 49 49 59 58 54 58 49 54 54 54 49 49 49 51 54 49 49 54 56 56 61 61 61
54 54 54 58 59 61 63 61 59 58 59 61 59 58 56 58 54 59 56 54 54 53 49 58 59 61 63 61 59 58 59 61
51 47 47 44 44 49 49 47 47 47 49 51 58 56 54 54 59 59 58 58 56 56 54 54 54 56 56 56 56 58 58 58
51 51 56 58 53 54 58 60 54 51 49 49 51 53 49 54 54 51 53 49 51 51 56 53 49 54 58 61 54 51 49 49
59 59 56 51 47 49 44 42 47 47 47 47 51 47 54 54 51 54 52 59 59 59 56 47 54 54 49 51 47 44 42 47
47 47 47 42 42 47 47 47 47 49 51 47 51 54 54 59 59 59 59 58 59 54 51 47 47 52 52 56 56 52 51 54
61 58 54 56 58 58 58 61 58 58 58 56 54 56 56 56 58 54 51 51 51 49 49 49 54 53 58 56 54 51 51 51
0 0 0 56 59 54 49 47 46 47 49 49 51 56 58 59 61 59 56 59 54 49 47 46 47 49 49 51 51 49 56 56
54 47 51 49 47 54 54 56 49 51 52 51 56 56 58 58 52 56 58 58 58 58 56 51 52 54 56 56 56 54 54 47
47 44 42 44 44 47 47 47 47 49 51 54 49 51 49 47 44 42 44 44 47 44 42 44 44 47 47 47 47 49 51 54
53 53 56 53 58 53 53 61 61 63 60 61 58 58 58 58 60 63 60 58 60 58 56 49 44 60 58 56 56 58 60 60
54 56 54 52 51 51 49 47 47 47 47 47 51 52 54 54 54 54 51 51 51 54 54 56 56 54 54 51 51 52 52 52
52 52 52 54 49 49 49 47 49 47 45 45 47 40 40 52 52 52 54 49 49 57 56 52 47 51 52 52 52 52 52 52
61 58 58 54 58 49 49 49 58 59 58 56 56 56 59 59 56 56 53 56 49 49 59 59 61 59 58 49 54 61 61 58
47 52 54 56 58 58 59 54 56 52 52 51 47 49 46 46 47 47 47 54 54 59 59 59 58 58 58 56 56 56 56 61
54 44 44 44 52 46 42 44 46 47 47 47 54 51 51 54 44 44 44 52 46 42 44 46 47 47 47 63 59 61 54 56
54 52 52 52 52 52 51 51 47 51 51 52 49 47 46 46 47 47 47 51 49 47 51 54 54 54 52 51 49 51 49 47
54 54 51 47 47 56 56 52 56 54 54 54 51 52 54 54 54 51 47 51 49 59 58 56 56 54 51 51 52 54 54 54
59 59 59 57 50 45 43 45 50 52 50 47 47 47 59 59 59 61 59 52 49 47 49 52 54 52 54 54 54 59 59 59
49 51 47 51 51 47 49 56 54 52 52 49 49 52 52 49 47 52 54 56 54 52 56 58 56 52 54 56 54 52 52 49
45 42 43 43 44 42 44 45 52 52 52 52 52 56 57 52 49 45 49 50 54 56 57 57 57 52 52 47 50 49 45 42
53 53 53 47 47 53 49 47 51 49 49 49 49 49 49 54 53 54 51 49 49 49 49 54 54 56 54 54 54 51 51 51
54 54 54 53 51 49 58 58 58 61 56 56 56 61 60 58 59 59 61 61 61 63 63 63 63 61 61 61 61 59 59 59
54 58 54 51 49 58 61 59 59 58 61 58 59 56 56 46 47 51 46 49 54 56 59 58 54 54 49 53 51 49 49 47
49 44 44 44 51 53 53 49 49 53 53 49 53 54 51 51 44 44 44 53 54 54 51 51 44 56 53 51 49 49 49 44
0 56 57 58 58 61 56 59 59 56 61 56 61 56 54 54 49 52 52 49 54 49 54 49 45 46 49 52 52 54 55 57
0 0 0 56 54 53 49 49 51 53 54 51 51 56 54 53 49 49 51 53 52 49 47 56 54 53 49 49 51 53 54 51
49 61 61 49 49 46 49 44 49 61 49 48 49 51 48 46 61 61 49 49 46 49 44 49 49 49 49 51 51 49 49 49
51 60 58 51 51 51 60 56 54 49 49 58 56 49 49 49 58 54 53 53 56 58 61 58 54 51 49 56 54 49 49 58
61 61 61 54 63 63 63 63 54 54 61 47 51 47 54 54 51 54 52 59 59 59 56 47 54 54 49 51 47 44 42 47
58 61 59 52 56 61 56 52 61 63 58 58 61 61 59 63 59 61 56 53 54 54 54 49 51 46 46 49 49 52 52 52
